block_id,route_id,original_trip_id,direction_id,trip_headsign,shape_id,service_id,trip_id
b_352,389,,0,INDIPENDENZA,3890,FE_merged_80006,6796
b_640,ARANC,,1,PORTA FELICE,ARANC1,FE_merged_80006,23126
b_140,109,16019,1,PARCHEGGIO BASILE,1091,FR_merged_80005,16019_merged_93289
b_142,109,,0,STAZIONE CENTRALE,1090,FR_merged_80005,2747
a_220,226,17428,1,VIALE DEI PICCIOTTI,2261,FE_merged_80004,17428_merged_84314
b_379,513,7316,0,S. GIOVANNI APOSTOLO,5130,FR_merged_80005,7316_merged_92404
a_565,806,10624,1,POLITEAMA,8061,FE_merged_80004,10624_merged_81866
a_114,107,15697,1,STAZIONE CENTRALE,1071,FE_merged_80004,15697_merged_81194
b_752,TRAM3,14305,1,CEP,TRAM31,FR_merged_80005,14305_merged_87446
a_433,606,8202,0,MONDELLO,6060,FR_merged_80003,8202_merged_86501
a_615,85,,1,PARCHEGGIO GALATEA,851,FE_merged_80004,22678
a_615,85,,1,PARCHEGGIO GALATEA,851,FE_merged_80004,22679
a_563,806,10594,1,POLITEAMA,8061,FE_merged_80004,10594_merged_81396
b_606,84,11555,0,VALDESI,840,FR_merged_80005,11555_merged_89991
b_31,101,631,1,STADIO,1011,FR_merged_80005,631_merged_92573
a_303,304,5876,0,VILLA TASCA,3040,FR_merged_80003,5876_merged_85969
a_420,603,,1,STADIO,6031,FE_merged_80004,20692
b_81,103,1781,0,PORTA FELICE,1030,FR_merged_80005,1781_merged_93013
a_617,85,11834,0,VALDESI,850,FR_merged_80003,11834_merged_80548
a_546,731,10232,0,CROCI,7310,FE_merged_80004,10232_merged_85647
b_623,87,11951,0,PARTANNA MONDELLO,870,FE_merged_80006,11951_merged_89700
b_264,237,,1,PARCHEGGIO ORETO,2371,FE_merged_80006,18005
a_70,102,,1,STAZ. NOTARBARTOLO,1021,FR_merged_80003,15006
b_67,102,1539,0,STAZIONE CENTRALE,1020,FR_merged_80005,1539_merged_89715
a_103,106,,1,PARCHEGGIO EMIRI,1061,FR_merged_80003,15557
b_483,625,8928,0,BORGO NUOVO,6250,FE_merged_80006,8928_merged_93039
a_70,102,,1,STAZ. NOTARBARTOLO,1021,FR_merged_80003,15004
b_209,224,4076,1,POMARA,2241,FE_merged_80006,4076_merged_91514
b_200,212,3921,0,CROCEVERDE,2120,FR_merged_80005,3921_merged_91856
a_103,106,,1,PARCHEGGIO EMIRI,1061,FR_merged_80003,15551
b_281,243,5407,0,BONAGIA,2430,FE_merged_80006,5407_merged_91594
a_113,107,,0,STADIO,1070,FE_merged_80004,2314
a_70,102,,1,STAZ. NOTARBARTOLO,1021,FR_merged_80003,15002
a_151,110,2958,0,INDIPENDENZA,1100,FR_merged_80003,2958_merged_85927
b_395,534,7642,0,BAIDA,5340,FE_merged_80006,7642_merged_93491
b_388,529,20208,1,JOHN LENNON,5291,FR_merged_80005,20208_merged_89593
b_114,107,,0,STADIO,1070,FE_merged_80006,2315
a_723,TRAM1,,1,ROCCELLA,TRAM11,FR_merged_80003,13520
a_103,106,,1,PARCHEGGIO EMIRI,1061,FR_merged_80003,15553
b_191,210,,1,PARCHEGGIO ORETO,2101,FR_merged_80005,17003
b_717,TRAM1,13313,0,STAZIONE CENTRALE,TRAM10,FE_merged_80006,13313_merged_90805
b_547,731,,1,VERGINE MARIA,7311,FE_merged_80006,22129
a_70,102,,1,STAZ. NOTARBARTOLO,1021,FR_merged_80003,15000
b_752,TRAM3,14332,0,STAZ. NOTARBARTOLO,TRAM30,FR_merged_80005,14332_merged_90155
b_21,101,373,1,STADIO,1011,FR_merged_80005,373_merged_88579
a_267,237,5050,0,STAZIONE CENTRALE,2370,FR_merged_80003,5050_merged_80290
b_168,124,3277,0,POLITEAMA,1240,FE_merged_80006,3277_merged_87353
b_70,102,14959,1,STAZ. NOTARBARTOLO,1021,FR_merged_80005,14959_merged_89241
a_662,EXPR,12758,0,INDIPENDENZA,EXPR0,FR_merged_80003,12758_merged_81352
b_82,103,15170,1,JOHN LENNON,1031,FR_merged_80005,15170_merged_87832
b_753,TRAM3,14358,1,CEP,TRAM31,FR_merged_80005,14358_merged_91465
b_606,84,11544,0,VALDESI,840,FR_merged_80005,11544_merged_86778
b_446,614,8382,0,PARTANNA - MONDELLO,6140,FR_merged_80005,8382_merged_91972
a_549,731,10289,0,CROCI,7310,FR_merged_80003,10289_merged_83029
b_15,101,216,1,STADIO,1011,FE_merged_80006,216_merged_87523
b_185,209,,1,PARCHEGGIO ORETO,2091,FE_merged_80006,16846
b_486,625,,1,STADIO,6251,FR_merged_80005,21470
b_158,118,,1,PARCHEGGIO BASILE,1181,FE_merged_80006,16393
a_485,625,8977,0,BORGO NUOVO,6250,FR_merged_80003,8977_merged_84815
b_24,101,456,0,STAZIONE CENTRALE,1010,FR_merged_80005,456_merged_88187
b_70,102,1587,0,STAZIONE CENTRALE,1020,FR_merged_80005,1587_merged_87456
b_605,84,11527,0,VALDESI,840,FE_merged_80006,11527_merged_93305
a_497,628,9232,1,SFERRACAVALLO,6281,FE_merged_80004,9232_merged_86118
b_357,422,,1,PARCHEGGIO EMIRI,4221,FE_merged_80006,19707
a_523,675,9762,0,OSPEDALE CERVELLO,6750,FE_merged_80004,9762_merged_81835
b_358,422,19725,1,PARCHEGGIO EMIRI,4221,FR_merged_80005,19725_merged_93417
a_266,237,18110,1,PARCHEGGIO ORETO,2371,FR_merged_80003,18110_merged_84858
b_357,422,,1,PARCHEGGIO EMIRI,4221,FE_merged_80006,19703
a_592,812,,0,MONTEPELLEGRINO,8120,FE_merged_80004,11282
b_357,422,,1,PARCHEGGIO EMIRI,4221,FE_merged_80006,19708
b_357,422,,1,PARCHEGGIO EMIRI,4221,FE_merged_80006,19709
b_347,380,,1,PARCHEGGIO BASILE,3801,FR_merged_80005,19595
a_231,230,,1,STAZIONE CENTRALE,2301,FR_merged_80003,17621
a_231,230,,1,STAZIONE CENTRALE,2301,FR_merged_80003,17620
a_231,230,,1,STAZIONE CENTRALE,2301,FR_merged_80003,17623
a_231,230,,1,STAZIONE CENTRALE,2301,FR_merged_80003,17622
a_232,230,,1,STAZIONE CENTRALE,2301,FR_merged_80003,17625
a_231,230,,1,STAZIONE CENTRALE,2301,FR_merged_80003,17624
a_232,230,,1,STAZIONE CENTRALE,2301,FR_merged_80003,17627
a_232,230,,1,STAZIONE CENTRALE,2301,FR_merged_80003,17626
a_232,230,,1,STAZIONE CENTRALE,2301,FR_merged_80003,17629
a_190,210,,0,VIALE DEI PICCIOTTI,2100,FE_merged_80004,3747
a_177,134,3452,0,PIAZZA XIII VITTIME,1340,FE_merged_80004,3452_merged_80927
a_16,101,252,0,STAZIONE CENTRALE,1010,FE_merged_80004,252_merged_80267
b_483,625,8910,1,STADIO,6251,FE_merged_80006,8910_merged_91356
a_32,101,641,1,STADIO,1011,FR_merged_80003,641_merged_84571
a_723,TRAM1,,0,STAZIONE CENTRALE,TRAM10,FR_merged_80003,13531
a_723,TRAM1,,1,ROCCELLA,TRAM11,FR_merged_80003,13530
a_723,TRAM1,,1,ROCCELLA,TRAM11,FR_merged_80003,13532
a_724,TRAM1,,1,ROCCELLA,TRAM11,FR_merged_80003,13535
a_724,TRAM1,,0,STAZIONE CENTRALE,TRAM10,FR_merged_80003,13534
a_724,TRAM1,,1,ROCCELLA,TRAM11,FR_merged_80003,13537
a_724,TRAM1,,0,STAZIONE CENTRALE,TRAM10,FR_merged_80003,13536
a_724,TRAM1,,1,ROCCELLA,TRAM11,FR_merged_80003,13539
a_724,TRAM1,,0,STAZIONE CENTRALE,TRAM10,FR_merged_80003,13538
a_138,109,2662,0,STAZIONE CENTRALE,1090,FE_merged_80004,2662_merged_85724
a_675,N11_merged_80001,23801,1,CASA DEL  SOLE,N111,FR_merged_80003,23801_merged_86369
b_634,88,22993,1,PUNTA BARCARELLO,881,FR_merged_80005,22993_merged_87424
b_486,625,,1,STADIO,6251,FR_merged_80005,21472
b_590,812,,0,MONTEPELLEGRINO,8120,FE_merged_80006,11242
a_138,109,2656,0,STAZIONE CENTRALE,1090,FE_merged_80004,2656_merged_83015
b_385,529,7442,0,OSPEDALE CERVELLO,5290,FE_merged_80006,7442_merged_90308
a_644,ARANC,12415,0,INDIPENDENZA,ARANC0,FR_merged_80003,12415_merged_84248
a_605,84,22441,1,MONDELLO (TORRE),841,FE_merged_80004,22441_merged_81955
b_434,606,,1,STADIO,6061,FR_merged_80005,20794
b_517,645,9652,0,PARTANNA,6450,FR_merged_80005,9652_merged_88275
b_318,309,,1,PARCHEGGIO BASILE,3091,FE_merged_80006,19115
b_82,103,1806,0,PORTA FELICE,1030,FR_merged_80005,1806_merged_92284
b_346,380,,1,PARCHEGGIO BASILE,3801,FE_merged_80006,19560
a_340,364,19478,1,PARCHEGGIO BASILE,3641,FE_merged_80004,19478_merged_84497
b_346,380,,1,PARCHEGGIO BASILE,3801,FE_merged_80006,19562
a_20,101,364,0,STAZIONE CENTRALE,1010,FR_merged_80003,364_merged_85346
b_346,380,,1,PARCHEGGIO BASILE,3801,FE_merged_80006,19564
a_420,603,,1,STADIO,6031,FE_merged_80004,20693
b_346,380,,1,PARCHEGGIO BASILE,3801,FE_merged_80006,19566
a_25,101,474,0,STAZIONE CENTRALE,1010,FR_merged_80003,474_merged_81698
b_346,380,,1,PARCHEGGIO BASILE,3801,FE_merged_80006,19568
b_346,380,,1,PARCHEGGIO BASILE,3801,FE_merged_80006,19569
b_159,118,,1,PARCHEGGIO BASILE,1181,FR_merged_80005,16398
b_760,TRAM4,14577,0,CALATAFIMI,TRAM40,FE_merged_80006,14577_merged_92929
b_430,606,,1,STADIO,6061,FE_merged_80006,20731
a_566,806,10663,1,POLITEAMA,8061,FR_merged_80003,10663_merged_81375
b_598,812,11383,1,PORTO,8121,FR_merged_80005,11383_merged_88470
b_430,606,,1,STADIO,6061,FE_merged_80006,20735
a_117,107,2359,0,STADIO,1070,FR_merged_80003,2359_merged_82856
b_430,606,,1,STADIO,6061,FE_merged_80006,20737
a_65,102,1501,0,STAZIONE CENTRALE,1020,FE_merged_80004,1501_merged_86520
b_430,606,,1,STADIO,6061,FE_merged_80006,20739
b_430,606,,1,STADIO,6061,FE_merged_80006,20738
b_91,104,15322,1,PARCHEGGIO BASILE,1041,FR_merged_80005,15322_merged_89602
a_101,106,2129,0,STADIO,1060,FE_merged_80004,2129_merged_86453
a_500,628,9291,1,SFERRACAVALLO,6281,FR_merged_80003,9291_merged_85421
a_308,307,6011,0,BORGO NUOVO,3070,FE_merged_80004,6011_merged_83246
b_185,209,,1,PARCHEGGIO ORETO,2091,FE_merged_80006,16865
a_565,806,10622,1,POLITEAMA,8061,FE_merged_80004,10622_merged_81864
b_534,704,9989,0,POLITEAMA,7040,FR_merged_80005,9989_merged_88685
a_470,619,21296,1,STADIO,6191,FE_merged_80004,21296_merged_83390
b_715,TRAM1,13258,1,ROCCELLA,TRAM11,FE_merged_80006,13258_merged_88992
b_752,TRAM3,14306,0,STAZ. NOTARBARTOLO,TRAM30,FR_merged_80005,14306_merged_90922
a_608,84,11609,0,VALDESI,840,FR_merged_80003,11609_merged_81641
b_317,309,6134,0,ROCCA,3090,FE_merged_80006,6134_merged_88825
a_378,513,7310,0,S. GIOVANNI APOSTOLO,5130,FR_merged_80003,7310_merged_85643
b_159,118,3119,0,STAZ. NOTARBARTOLO,1180,FR_merged_80005,3119_merged_89369
b_318,309,6148,0,ROCCA,3090,FE_merged_80006,6148_merged_90985
a_251,234,,1,VIA ORETO,2341,FR_merged_80003,17888
b_434,606,,1,STADIO,6061,FR_merged_80005,20792
a_91,104,1964,0,VIA D. DELLA VERDURA,1040,FR_merged_80003,1964_merged_85284
b_359,422,6939,0,BORGO NUOVO,4220,FR_merged_80005,6939_merged_91487
a_639,ARANC,23186,1,PORTA FELICE,ARANC1,FE_merged_80004,23186_merged_81585
a_532,704,,1,PARCHEGGIO FRANCIA,7041,FR_merged_80003,21930
a_532,704,,1,PARCHEGGIO FRANCIA,7041,FR_merged_80003,21931
a_532,704,,1,PARCHEGGIO FRANCIA,7041,FR_merged_80003,21932
a_532,704,,1,PARCHEGGIO FRANCIA,7041,FR_merged_80003,21933
a_532,704,,1,PARCHEGGIO FRANCIA,7041,FR_merged_80003,21934
a_532,704,,1,PARCHEGGIO FRANCIA,7041,FR_merged_80003,21935
a_532,704,,1,PARCHEGGIO FRANCIA,7041,FR_merged_80003,21936
a_532,704,,1,PARCHEGGIO FRANCIA,7041,FR_merged_80003,21937
a_532,704,,1,PARCHEGGIO FRANCIA,7041,FR_merged_80003,21938
a_532,704,,1,PARCHEGGIO FRANCIA,7041,FR_merged_80003,21939
b_88,104,1911,0,VIA D. DELLA VERDURA,1040,FE_merged_80006,1911_merged_89424
a_571,806,10788,1,POLITEAMA,8061,FR_merged_80003,10788_merged_85903
a_100,106,15511,1,PARCHEGGIO EMIRI,1061,FE_merged_80004,15511_merged_82702
b_198,212,3890,0,CROCEVERDE,2120,FE_merged_80006,3890_merged_89733
a_597,812,11370,1,PORTO,8121,FR_merged_80003,11370_merged_85225
a_379,513,,1,JOHN LENNON,5131,FR_merged_80003,20089
a_379,513,,1,JOHN LENNON,5131,FR_merged_80003,20088
a_378,513,,1,JOHN LENNON,5131,FR_merged_80003,20087
a_378,513,,1,JOHN LENNON,5131,FR_merged_80003,20086
a_378,513,,1,JOHN LENNON,5131,FR_merged_80003,20085
a_378,513,,1,JOHN LENNON,5131,FR_merged_80003,20084
a_378,513,,1,JOHN LENNON,5131,FR_merged_80003,20083
a_378,513,,1,JOHN LENNON,5131,FR_merged_80003,20082
a_378,513,,1,JOHN LENNON,5131,FR_merged_80003,20081
a_378,513,,1,JOHN LENNON,5131,FR_merged_80003,20080
b_447,614,,1,STADIO,6141,FR_merged_80005,20970
b_626,87,12000,0,PARTANNA MONDELLO,870,FR_merged_80005,12000_merged_90253
b_719,TRAM1,13373,0,STAZIONE CENTRALE,TRAM10,FR_merged_80005,13373_merged_91543
a_318,309,6150,0,ROCCA,3090,FE_merged_80004,6150_merged_83435
b_486,625,,1,STADIO,6251,FR_merged_80005,21476
b_423,603,8040,0,MONDELLO,6030,FR_merged_80005,8040_merged_90573
a_346,380,6647,0,MOLARA,3800,FE_merged_80004,6647_merged_81111
a_186,209,,1,PARCHEGGIO ORETO,2091,FR_merged_80003,16936
a_152,110,2982,0,INDIPENDENZA,1100,FR_merged_80003,2982_merged_82120
a_186,209,,1,PARCHEGGIO ORETO,2091,FR_merged_80003,16934
a_523,675,9778,0,OSPEDALE CERVELLO,6750,FE_merged_80004,9778_merged_80418
a_186,209,,1,PARCHEGGIO ORETO,2091,FR_merged_80003,16932
a_186,209,,1,PARCHEGGIO ORETO,2091,FR_merged_80003,16933
a_186,209,,1,PARCHEGGIO ORETO,2091,FR_merged_80003,16930
a_186,209,,1,PARCHEGGIO ORETO,2091,FR_merged_80003,16931
a_603,84,11480,0,VALDESI,840,FE_merged_80004,11480_merged_85691
b_648,ARANC,12470,0,INDIPENDENZA,ARANC0,FR_merged_80005,12470_merged_92472
a_16,101,250,0,STAZIONE CENTRALE,1010,FE_merged_80004,250_merged_80269
b_142,109,2759,0,STAZIONE CENTRALE,1090,FR_merged_80005,2759_merged_91207
a_549,731,10297,0,CROCI,7310,FR_merged_80003,10297_merged_86351
b_558,806,10449,1,POLITEAMA,8061,FE_merged_80006,10449_merged_91562
b_254,234,4842,0,STAZIONE CENTRALE,2340,FR_merged_80005,4842_merged_87925
b_322,309,,0,ROCCA,3090,FR_merged_80005,6211
b_378,513,7304,0,S. GIOVANNI APOSTOLO,5130,FR_merged_80005,7304_merged_88856
a_138,109,16011,1,PARCHEGGIO BASILE,1091,FE_merged_80004,16011_merged_83582
b_170,124,16582,1,PARCHEGGIO EMIRI,1241,FR_merged_80005,16582_merged_88934
a_281,243,18447,1,STAZIONE CENTRALE,2431,FE_merged_80004,18447_merged_81892
a_321,309,6206,0,ROCCA,3090,FR_merged_80003,6206_merged_83395
b_615,85,,1,PARCHEGGIO GALATEA,851,FE_merged_80006,22607
b_102,106,2153,0,STADIO,1060,FR_merged_80005,2153_merged_88973
a_115,107,,1,STAZIONE CENTRALE,1071,FR_merged_80003,15708
a_115,107,,1,STAZIONE CENTRALE,1071,FR_merged_80003,15709
b_277,241,,1,PARCHEGGIO ORETO,2411,FR_merged_80005,18327
b_23,101,438,1,STADIO,1011,FR_merged_80005,438_merged_88894
a_128,108,,1,OSPEDALE CIVICO,1081,FR_merged_80003,15878
a_128,108,,1,OSPEDALE CIVICO,1081,FR_merged_80003,15879
a_128,108,,1,OSPEDALE CIVICO,1081,FR_merged_80003,15876
a_128,108,,1,OSPEDALE CIVICO,1081,FR_merged_80003,15877
a_114,107,,1,STAZIONE CENTRALE,1071,FE_merged_80004,15702
a_114,107,,1,STAZIONE CENTRALE,1071,FE_merged_80004,15703
a_114,107,,1,STAZIONE CENTRALE,1071,FE_merged_80004,15704
a_114,107,,1,STAZIONE CENTRALE,1071,FE_merged_80004,15705
a_114,107,,1,STAZIONE CENTRALE,1071,FE_merged_80004,15706
a_114,107,,1,STAZIONE CENTRALE,1071,FE_merged_80004,15707
b_220,226,,1,VIALE DEI PICCIOTTI,2261,FE_merged_80006,17382
b_560,806,10493,1,POLITEAMA,8061,FE_merged_80006,10493_merged_89436
b_523,675,,0,OSPEDALE CERVELLO,6750,FE_merged_80006,9753
b_523,675,,0,OSPEDALE CERVELLO,6750,FE_merged_80006,9752
a_564,806,10601,1,POLITEAMA,8061,FE_merged_80004,10601_merged_81634
a_317,309,19130,1,PARCHEGGIO BASILE,3091,FE_merged_80004,19130_merged_82375
b_268,237,18096,1,PARCHEGGIO ORETO,2371,FR_merged_80005,18096_merged_87079
b_563,806,,1,POLITEAMA,8061,FE_merged_80006,10570
b_151,110,,1,JOHN LENNON,1101,FR_merged_80005,16259
b_631,88,,1,PUNTA BARCARELLO,881,FE_merged_80006,22927
b_322,309,6218,0,ROCCA,3090,FR_merged_80005,6218_merged_87871
a_334,327,6415,0,INDIPENDENZA,3270,FR_merged_80003,6415_merged_85439
b_483,625,,1,STADIO,6251,FE_merged_80006,21427
b_483,625,,1,STADIO,6251,FE_merged_80006,21424
b_151,110,,1,JOHN LENNON,1101,FR_merged_80005,16258
b_292,246,5618,0,STAZIONE CENTRALE,2460,FE_merged_80006,5618_merged_86991
b_483,625,,1,STADIO,6251,FE_merged_80006,21423
b_482,625,,1,STADIO,6251,FE_merged_80006,21420
b_482,625,,1,STADIO,6251,FE_merged_80006,21421
b_220,226,,1,VIALE DEI PICCIOTTI,2261,FE_merged_80006,17386
b_662,EXPR,23527,1,PARCHEGGIO BASILE,EXPR1,FR_merged_80005,23527_merged_93388
b_32,101,645,0,STAZIONE CENTRALE,1010,FR_merged_80005,645_merged_91339
b_483,625,,1,STADIO,6251,FE_merged_80006,21428
b_483,625,,1,STADIO,6251,FE_merged_80006,21429
b_531,704,9942,0,POLITEAMA,7040,FE_merged_80006,9942_merged_87253
b_721,TRAM1,13435,0,STAZIONE CENTRALE,TRAM10,FR_merged_80005,13435_merged_92868
a_548,731,10272,0,CROCI,7310,FR_merged_80003,10272_merged_86134
b_615,85,,0,VALDESI,850,FE_merged_80006,11775
a_264,237,18047,1,PARCHEGGIO ORETO,2371,FE_merged_80004,18047_merged_83300
b_473,619,,1,STADIO,6191,FR_merged_80005,21270
a_486,625,8982,0,BORGO NUOVO,6250,FR_merged_80003,8982_merged_82202
a_29,101,577,1,STADIO,1011,FR_merged_80003,577_merged_81544
b_721,TRAM1,13427,0,STAZIONE CENTRALE,TRAM10,FR_merged_80005,13427_merged_89299
b_642,ARANC,12363,0,INDIPENDENZA,ARANC0,FE_merged_80006,12363_merged_93104
a_705,N21,23957,1,STAZIONE CENTRALE,N211,FR_merged_80003,23957_merged_84630
b_277,241,18331,1,PARCHEGGIO ORETO,2411,FR_merged_80005,18331_merged_87715
b_20,101,351,1,STADIO,1011,FR_merged_80005,351_merged_88370
b_16,101,235,1,STADIO,1011,FE_merged_80006,235_merged_87266
a_101,106,15526,1,PARCHEGGIO EMIRI,1061,FE_merged_80004,15526_merged_86495
b_474,619,8760,0,S. FILIPPO NERI,6190,FR_merged_80005,8760_merged_90204
a_293,246,18655,1,OSPEDALE CIVICO,2461,FE_merged_80004,18655_merged_84461
a_285,243,,1,STAZIONE CENTRALE,2431,FR_merged_80003,18530
b_228,230,,1,STAZIONE CENTRALE,2301,FE_merged_80006,17547
b_158,118,,1,PARCHEGGIO BASILE,1181,FE_merged_80006,16391
a_523,675,9770,0,OSPEDALE CERVELLO,6750,FE_merged_80004,9770_merged_82546
b_372,462,7184,0,BAIDA,4620,FR_merged_80005,7184_merged_88039
a_319,309,19161,1,PARCHEGGIO BASILE,3091,FR_merged_80003,19161_merged_85485
a_533,704,9986,0,POLITEAMA,7040,FR_merged_80003,9986_merged_81923
b_618,85,,0,VALDESI,850,FR_merged_80005,11845
a_396,534,,0,BAIDA,5340,FR_merged_80003,7667
b_618,85,11843,0,VALDESI,850,FR_merged_80005,11843_merged_91365
b_532,704,9962,0,POLITEAMA,7040,FR_merged_80005,9962_merged_87024
b_201,212,17174,1,VIALE DEI PICCIOTTI,2121,FR_merged_80005,17174_merged_90536
b_534,704,9993,0,POLITEAMA,7040,FR_merged_80005,9993_merged_92228
b_595,812,,1,PORTO,8121,FR_merged_80005,11330
a_307,307,19001,1,PARCHEGGIO BASILE,3071,FE_merged_80004,19001_merged_84139
b_302,304,,1,INDIPENDENZA,3041,FE_merged_80006,18822
b_192,210,3770,0,VIALE DEI PICCIOTTI,2100,FR_merged_80005,3770_merged_90136
a_721,TRAM1,13479,0,STAZIONE CENTRALE,TRAM10,FR_merged_80003,13479_merged_85620
a_65,102,1500,0,STAZIONE CENTRALE,1020,FE_merged_80004,1500_merged_86519
a_333,327,6389,0,INDIPENDENZA,3270,FR_merged_80003,6389_merged_83084
a_113,107,15685,1,STAZIONE CENTRALE,1071,FE_merged_80004,15685_merged_84480
b_302,304,,1,INDIPENDENZA,3041,FE_merged_80006,18820
b_533,704,9974,0,POLITEAMA,7040,FR_merged_80005,9974_merged_89043
b_128,108,2518,0,POLITEAMA,1080,FR_merged_80005,2518_merged_87038
b_482,625,8902,0,BORGO NUOVO,6250,FE_merged_80006,8902_merged_87709
b_200,212,3922,0,CROCEVERDE,2120,FR_merged_80005,3922_merged_91850
b_302,304,,1,INDIPENDENZA,3041,FE_merged_80006,18821
b_387,529,7479,0,OSPEDALE CERVELLO,5290,FR_merged_80005,7479_merged_93405
b_265,237,,1,PARCHEGGIO ORETO,2371,FE_merged_80006,18031
a_130,108,2545,0,POLITEAMA,1080,FR_merged_80003,2545_merged_84287
a_67,102,1536,0,STAZIONE CENTRALE,1020,FR_merged_80003,1536_merged_82943
b_200,212,3917,0,CROCEVERDE,2120,FR_merged_80005,3917_merged_91155
b_570,806,10740,0,MONDELLO,8060,FR_merged_80005,10740_merged_87308
a_642,ARANC,23233,1,PORTA FELICE,ARANC1,FE_merged_80004,23233_merged_83937
a_222,226,,1,VIALE DEI PICCIOTTI,2261,FR_merged_80003,17469
a_640,ARANC,12350,0,INDIPENDENZA,ARANC0,FE_merged_80004,12350_merged_82771
a_284,243,5457,0,BONAGIA,2430,FR_merged_80003,5457_merged_81789
a_659,EXPR,12667,0,INDIPENDENZA,EXPR0,FE_merged_80004,12667_merged_85982
b_753,TRAM3,,0,STAZ. NOTARBARTOLO,TRAM30,FR_merged_80005,14345
b_716,TRAM1,13307,1,ROCCELLA,TRAM11,FE_merged_80006,13307_merged_87585
a_752,TRAM3,14365,1,CEP,TRAM31,FR_merged_80003,14365_merged_85607
b_615,85,11787,0,VALDESI,850,FE_merged_80006,11787_merged_90911
a_356,422,6882,0,BORGO NUOVO,4220,FE_merged_80004,6882_merged_82486
b_406,544,7817,0,MONDELLO,5440,FR_merged_80005,7817_merged_92477
b_342,364,6560,0,AQUINO,3640,FR_merged_80005,6560_merged_91580
b_418,603,,1,STADIO,6031,FE_merged_80006,20592
a_517,645,9669,0,PARTANNA,6450,FR_merged_80003,9669_merged_84803
a_562,806,10567,1,POLITEAMA,8061,FE_merged_80004,10567_merged_83412
b_294,246,18634,1,OSPEDALE CIVICO,2461,FR_merged_80005,18634_merged_90647
b_559,806,10480,1,POLITEAMA,8061,FE_merged_80006,10480_merged_92991
a_67,102,,0,STAZIONE CENTRALE,1020,FR_merged_80003,1542
b_68,102,,0,STAZIONE CENTRALE,1020,FR_merged_80005,1543
a_168,124,3268,0,POLITEAMA,1240,FE_merged_80004,3268_merged_82453
b_159,118,3120,0,STAZ. NOTARBARTOLO,1180,FR_merged_80005,3120_merged_92935
a_366,442,7070,0,UDITORE,4420,FR_merged_80003,7070_merged_85192
b_494,628,9132,0,STADIO,6280,FE_merged_80006,9132_merged_92394
b_592,812,11266,0,MONTEPELLEGRINO,8120,FE_merged_80006,11266_merged_87633
a_317,309,19141,1,PARCHEGGIO BASILE,3091,FE_merged_80004,19141_merged_85237
b_617,85,11813,0,VALDESI,850,FR_merged_80005,11813_merged_87600
b_158,118,,1,PARCHEGGIO BASILE,1181,FE_merged_80006,16382
b_471,619,,0,S. FILIPPO NERI,6190,FE_merged_80006,8714
b_140,109,2712,0,STAZIONE CENTRALE,1090,FR_merged_80005,2712_merged_90619
a_64,102,1484,0,STAZIONE CENTRALE,1020,FE_merged_80004,1484_merged_82244
a_471,619,,0,S. FILIPPO NERI,6190,FE_merged_80004,8717
b_24,101,442,0,STAZIONE CENTRALE,1010,FR_merged_80005,442_merged_91473
b_346,380,,1,PARCHEGGIO BASILE,3801,FE_merged_80006,19573
b_200,212,3916,0,CROCEVERDE,2120,FR_merged_80005,3916_merged_91156
b_714,TRAM1,13226,0,STAZIONE CENTRALE,TRAM10,FE_merged_80006,13226_merged_92532
b_498,628,9232,0,STADIO,6280,FR_merged_80005,9232_merged_92881
b_117,107,15698,1,STAZIONE CENTRALE,1071,FR_merged_80005,15698_merged_87950
b_346,380,,1,PARCHEGGIO BASILE,3801,FE_merged_80006,19572
b_659,EXPR,,0,INDIPENDENZA,EXPR0,FE_merged_80006,12645
a_201,212,3941,0,CROCEVERDE,2120,FR_merged_80003,3941_merged_84170
b_346,380,,1,PARCHEGGIO BASILE,3801,FE_merged_80006,19571
b_318,309,,1,PARCHEGGIO BASILE,3091,FE_merged_80006,19103
b_595,812,11320,1,PORTO,8121,FR_merged_80005,11320_merged_89121
b_430,606,20730,1,STADIO,6061,FE_merged_80006,20730_merged_86906
b_346,380,,1,PARCHEGGIO BASILE,3801,FE_merged_80006,19570
a_659,EXPR,12664,0,INDIPENDENZA,EXPR0,FE_merged_80004,12664_merged_85983
b_378,513,,1,JOHN LENNON,5131,FR_merged_80005,20033
b_406,544,20485,1,JOHN LENNON,5441,FR_merged_80005,20485_merged_89321
b_523,675,21672,1,STADIO,6751,FE_merged_80006,21672_merged_87539
b_158,118,,1,PARCHEGGIO BASILE,1181,FE_merged_80006,16389
a_484,625,8946,0,BORGO NUOVO,6250,FR_merged_80003,8946_merged_83743
a_759,TRAM4,14594,0,CALATAFIMI,TRAM40,FE_merged_80004,14594_merged_84452
b_787,628P,9279,0,STADIO,628P0,FR_merged_80005,9279_merged_89728
a_470,619,21299,1,STADIO,6191,FE_merged_80004,21299_merged_83391
b_302,304,5858,0,VILLA TASCA,3040,FE_merged_80006,5858_merged_90131
b_295,246,18657,1,OSPEDALE CIVICO,2461,FR_merged_80005,18657_merged_91226
a_568,806,10707,1,POLITEAMA,8061,FR_merged_80003,10707_merged_80045
a_560,806,10503,1,POLITEAMA,8061,FE_merged_80004,10503_merged_83665
b_659,EXPR,12662,0,INDIPENDENZA,EXPR0,FE_merged_80006,12662_merged_92748
